id,dataset,method,method_confidence_level,method_bias,method_recall_target,filename,row_count
7725,generic-paired-ris-Kidney,interventionslowerproteinuria_TM_QBCB,0.99,none,0.8,generic-paired-ris-Kidney_interventionslowerproteinuria_TM_QBCB_0.99_none_0.8.csv,4170
7726,generic-paired-ris-Kidney,interventionslowerproteinuria_TM_QBCB,0.99,none,0.9,generic-paired-ris-Kidney_interventionslowerproteinuria_TM_QBCB_0.99_none_0.9.csv,4170
7727,generic-paired-ris-Kidney,interventionslowerproteinuria_TM_QBCB,0.99,none,0.95,generic-paired-ris-Kidney_interventionslowerproteinuria_TM_QBCB_0.99_none_0.95.csv,4170
7728,generic-paired-ris-Kidney,interventionslowerproteinuria_TM_QBCB,0.99,none,0.99,generic-paired-ris-Kidney_interventionslowerproteinuria_TM_QBCB_0.99_none_0.99.csv,4170
7729,generic-paired-ris-Kidney,interventionslowerproteinuria_TM_QBCB,0.9,none,0.8,generic-paired-ris-Kidney_interventionslowerproteinuria_TM_QBCB_0.9_none_0.8.csv,4170
7730,generic-paired-ris-Kidney,interventionslowerproteinuria_TM_QBCB,0.9,none,0.9,generic-paired-ris-Kidney_interventionslowerproteinuria_TM_QBCB_0.9_none_0.9.csv,4170
7731,generic-paired-ris-Kidney,interventionslowerproteinuria_TM_QBCB,0.9,none,0.95,generic-paired-ris-Kidney_interventionslowerproteinuria_TM_QBCB_0.9_none_0.95.csv,4170
7732,generic-paired-ris-Kidney,interventionslowerproteinuria_TM_QBCB,0.9,none,0.99,generic-paired-ris-Kidney_interventionslowerproteinuria_TM_QBCB_0.9_none_0.99.csv,4170
7733,generic-paired-ris-neonatal1.3&5.3,ALISON,0.8,nan,0.8,generic-paired-ris-neonatal1.3&5.3_ALISON_0.8_nan_0.8.csv,168
7734,generic-paired-ris-neonatal1.3&5.3,ALISON,0.8,nan,0.9,generic-paired-ris-neonatal1.3&5.3_ALISON_0.8_nan_0.9.csv,168
7735,generic-paired-ris-neonatal1.3&5.3,ALISON,0.8,nan,0.95,generic-paired-ris-neonatal1.3&5.3_ALISON_0.8_nan_0.95.csv,168
7736,generic-paired-ris-neonatal1.3&5.3,ALISON,0.8,nan,0.99,generic-paired-ris-neonatal1.3&5.3_ALISON_0.8_nan_0.99.csv,168
7737,generic-paired-ris-neonatal1.3&5.3,ALISON,0.95,nan,0.8,generic-paired-ris-neonatal1.3&5.3_ALISON_0.95_nan_0.8.csv,168
7738,generic-paired-ris-neonatal1.3&5.3,ALISON,0.95,nan,0.9,generic-paired-ris-neonatal1.3&5.3_ALISON_0.95_nan_0.9.csv,168
7739,generic-paired-ris-neonatal1.3&5.3,ALISON,0.95,nan,0.95,generic-paired-ris-neonatal1.3&5.3_ALISON_0.95_nan_0.95.csv,168
7740,generic-paired-ris-neonatal1.3&5.3,ALISON,0.95,nan,0.99,generic-paired-ris-neonatal1.3&5.3_ALISON_0.95_nan_0.99.csv,168
7741,generic-paired-ris-neonatal1.3&5.3,APRIORI,nan,none,0.8,generic-paired-ris-neonatal1.3&5.3_APRIORI_nan_none_0.8.csv,996
7742,generic-paired-ris-neonatal1.3&5.3,APRIORI,nan,none,0.9,generic-paired-ris-neonatal1.3&5.3_APRIORI_nan_none_0.9.csv,996
7743,generic-paired-ris-neonatal1.3&5.3,APRIORI,nan,none,0.95,generic-paired-ris-neonatal1.3&5.3_APRIORI_nan_none_0.95.csv,996
7744,generic-paired-ris-neonatal1.3&5.3,APRIORI,nan,none,0.99,generic-paired-ris-neonatal1.3&5.3_APRIORI_nan_none_0.99.csv,996
7745,generic-paired-ris-neonatal1.3&5.3,BATCHPRECISION,nan,nan,nan,generic-paired-ris-neonatal1.3&5.3_BATCHPRECISION_nan_nan_nan.csv,756
7746,generic-paired-ris-neonatal1.3&5.3,BATCHPRECISION,nan,none,nan,generic-paired-ris-neonatal1.3&5.3_BATCHPRECISION_nan_none_nan.csv,2241
7747,generic-paired-ris-neonatal1.3&5.3,BUSCAR,0.99,1.0,0.8,generic-paired-ris-neonatal1.3&5.3_BUSCAR_0.99_1.0_0.8.csv,84
7748,generic-paired-ris-neonatal1.3&5.3,BUSCAR,0.99,1.0,0.9,generic-paired-ris-neonatal1.3&5.3_BUSCAR_0.99_1.0_0.9.csv,84
7749,generic-paired-ris-neonatal1.3&5.3,BUSCAR,0.99,1.0,0.95,generic-paired-ris-neonatal1.3&5.3_BUSCAR_0.99_1.0_0.95.csv,84
7750,generic-paired-ris-neonatal1.3&5.3,BUSCAR,0.99,1.0,0.99,generic-paired-ris-neonatal1.3&5.3_BUSCAR_0.99_1.0_0.99.csv,84
7751,generic-paired-ris-neonatal1.3&5.3,BUSCAR,0.99,10.0,0.8,generic-paired-ris-neonatal1.3&5.3_BUSCAR_0.99_10.0_0.8.csv,84
7752,generic-paired-ris-neonatal1.3&5.3,BUSCAR,0.99,10.0,0.9,generic-paired-ris-neonatal1.3&5.3_BUSCAR_0.99_10.0_0.9.csv,84
7753,generic-paired-ris-neonatal1.3&5.3,BUSCAR,0.99,10.0,0.95,generic-paired-ris-neonatal1.3&5.3_BUSCAR_0.99_10.0_0.95.csv,84
7754,generic-paired-ris-neonatal1.3&5.3,BUSCAR,0.99,10.0,0.99,generic-paired-ris-neonatal1.3&5.3_BUSCAR_0.99_10.0_0.99.csv,84
7755,generic-paired-ris-neonatal1.3&5.3,BUSCAR,0.99,2.0,0.8,generic-paired-ris-neonatal1.3&5.3_BUSCAR_0.99_2.0_0.8.csv,84
7756,generic-paired-ris-neonatal1.3&5.3,BUSCAR,0.99,2.0,0.9,generic-paired-ris-neonatal1.3&5.3_BUSCAR_0.99_2.0_0.9.csv,84
7757,generic-paired-ris-neonatal1.3&5.3,BUSCAR,0.99,2.0,0.95,generic-paired-ris-neonatal1.3&5.3_BUSCAR_0.99_2.0_0.95.csv,84
7758,generic-paired-ris-neonatal1.3&5.3,BUSCAR,0.99,2.0,0.99,generic-paired-ris-neonatal1.3&5.3_BUSCAR_0.99_2.0_0.99.csv,84
7759,generic-paired-ris-neonatal1.3&5.3,BUSCAR,0.99,5.0,0.8,generic-paired-ris-neonatal1.3&5.3_BUSCAR_0.99_5.0_0.8.csv,84
7760,generic-paired-ris-neonatal1.3&5.3,BUSCAR,0.99,5.0,0.9,generic-paired-ris-neonatal1.3&5.3_BUSCAR_0.99_5.0_0.9.csv,84
7761,generic-paired-ris-neonatal1.3&5.3,BUSCAR,0.99,5.0,0.95,generic-paired-ris-neonatal1.3&5.3_BUSCAR_0.99_5.0_0.95.csv,84
7762,generic-paired-ris-neonatal1.3&5.3,BUSCAR,0.99,5.0,0.99,generic-paired-ris-neonatal1.3&5.3_BUSCAR_0.99_5.0_0.99.csv,84
7763,generic-paired-ris-neonatal1.3&5.3,CURVE_FITTING,0.8,none,0.8,generic-paired-ris-neonatal1.3&5.3_CURVE_FITTING_0.8_none_0.8.csv,415
7764,generic-paired-ris-neonatal1.3&5.3,CURVE_FITTING,0.8,none,0.9,generic-paired-ris-neonatal1.3&5.3_CURVE_FITTING_0.8_none_0.9.csv,415
7765,generic-paired-ris-neonatal1.3&5.3,CURVE_FITTING,0.8,none,0.95,generic-paired-ris-neonatal1.3&5.3_CURVE_FITTING_0.8_none_0.95.csv,415
7766,generic-paired-ris-neonatal1.3&5.3,CURVE_FITTING,0.8,none,0.99,generic-paired-ris-neonatal1.3&5.3_CURVE_FITTING_0.8_none_0.99.csv,415
7767,generic-paired-ris-neonatal1.3&5.3,CURVE_FITTING,0.95,none,0.8,generic-paired-ris-neonatal1.3&5.3_CURVE_FITTING_0.95_none_0.8.csv,415
7768,generic-paired-ris-neonatal1.3&5.3,CURVE_FITTING,0.95,none,0.9,generic-paired-ris-neonatal1.3&5.3_CURVE_FITTING_0.95_none_0.9.csv,415
7769,generic-paired-ris-neonatal1.3&5.3,CURVE_FITTING,0.95,none,0.95,generic-paired-ris-neonatal1.3&5.3_CURVE_FITTING_0.95_none_0.95.csv,415
7770,generic-paired-ris-neonatal1.3&5.3,CURVE_FITTING,0.95,none,0.99,generic-paired-ris-neonatal1.3&5.3_CURVE_FITTING_0.95_none_0.99.csv,415
7771,generic-paired-ris-neonatal1.3&5.3,CURVE_FITTING,0.99,none,0.8,generic-paired-ris-neonatal1.3&5.3_CURVE_FITTING_0.99_none_0.8.csv,415
7772,generic-paired-ris-neonatal1.3&5.3,CURVE_FITTING,0.99,none,0.9,generic-paired-ris-neonatal1.3&5.3_CURVE_FITTING_0.99_none_0.9.csv,415
7773,generic-paired-ris-neonatal1.3&5.3,CURVE_FITTING,0.99,none,0.95,generic-paired-ris-neonatal1.3&5.3_CURVE_FITTING_0.99_none_0.95.csv,415
7774,generic-paired-ris-neonatal1.3&5.3,CURVE_FITTING,0.99,none,0.99,generic-paired-ris-neonatal1.3&5.3_CURVE_FITTING_0.99_none_0.99.csv,415
7775,generic-paired-ris-neonatal1.3&5.3,CURVE_FITTING,0.9,none,0.8,generic-paired-ris-neonatal1.3&5.3_CURVE_FITTING_0.9_none_0.8.csv,415
7776,generic-paired-ris-neonatal1.3&5.3,CURVE_FITTING,0.9,none,0.9,generic-paired-ris-neonatal1.3&5.3_CURVE_FITTING_0.9_none_0.9.csv,415
7777,generic-paired-ris-neonatal1.3&5.3,CURVE_FITTING,0.9,none,0.95,generic-paired-ris-neonatal1.3&5.3_CURVE_FITTING_0.9_none_0.95.csv,415
7778,generic-paired-ris-neonatal1.3&5.3,CURVE_FITTING,0.9,none,0.99,generic-paired-ris-neonatal1.3&5.3_CURVE_FITTING_0.9_none_0.99.csv,415
7779,generic-paired-ris-neonatal1.3&5.3,CurveFitting,nan,nan,0.8,generic-paired-ris-neonatal1.3&5.3_CurveFitting_nan_nan_0.8.csv,84
7780,generic-paired-ris-neonatal1.3&5.3,CurveFitting,nan,nan,0.9,generic-paired-ris-neonatal1.3&5.3_CurveFitting_nan_nan_0.9.csv,84
7781,generic-paired-ris-neonatal1.3&5.3,CurveFitting,nan,nan,0.95,generic-paired-ris-neonatal1.3&5.3_CurveFitting_nan_nan_0.95.csv,84
7782,generic-paired-ris-neonatal1.3&5.3,CurveFitting,nan,nan,0.99,generic-paired-ris-neonatal1.3&5.3_CurveFitting_nan_nan_0.99.csv,84
7783,generic-paired-ris-neonatal1.3&5.3,HEURISTIC_FIX,nan,nan,nan,generic-paired-ris-neonatal1.3&5.3_HEURISTIC_FIX_nan_nan_nan.csv,336
7784,generic-paired-ris-neonatal1.3&5.3,HEURISTIC_FIX,nan,none,nan,generic-paired-ris-neonatal1.3&5.3_HEURISTIC_FIX_nan_none_nan.csv,996
7785,generic-paired-ris-neonatal1.3&5.3,HEURISTIC_FRAC,nan,nan,nan,generic-paired-ris-neonatal1.3&5.3_HEURISTIC_FRAC_nan_nan_nan.csv,420
7786,generic-paired-ris-neonatal1.3&5.3,HEURISTIC_FRAC,nan,none,nan,generic-paired-ris-neonatal1.3&5.3_HEURISTIC_FRAC_nan_none_nan.csv,1245
7787,generic-paired-ris-neonatal1.3&5.3,HEURISTIC_RANDOM,nan,none,0.8,generic-paired-ris-neonatal1.3&5.3_HEURISTIC_RANDOM_nan_none_0.8.csv,249
7788,generic-paired-ris-neonatal1.3&5.3,HEURISTIC_RANDOM,nan,none,0.9,generic-paired-ris-neonatal1.3&5.3_HEURISTIC_RANDOM_nan_none_0.9.csv,249
7789,generic-paired-ris-neonatal1.3&5.3,HEURISTIC_RANDOM,nan,none,0.95,generic-paired-ris-neonatal1.3&5.3_HEURISTIC_RANDOM_nan_none_0.95.csv,249
7790,generic-paired-ris-neonatal1.3&5.3,HEURISTIC_RANDOM,nan,none,0.99,generic-paired-ris-neonatal1.3&5.3_HEURISTIC_RANDOM_nan_none_0.99.csv,249
7791,generic-paired-ris-neonatal1.3&5.3,HEURISTIC_SCORES,nan,none,0.8,generic-paired-ris-neonatal1.3&5.3_HEURISTIC_SCORES_nan_none_0.8.csv,996
7792,generic-paired-ris-neonatal1.3&5.3,HEURISTIC_SCORES,nan,none,0.9,generic-paired-ris-neonatal1.3&5.3_HEURISTIC_SCORES_nan_none_0.9.csv,996
7793,generic-paired-ris-neonatal1.3&5.3,HEURISTIC_SCORES,nan,none,0.95,generic-paired-ris-neonatal1.3&5.3_HEURISTIC_SCORES_nan_none_0.95.csv,996
7794,generic-paired-ris-neonatal1.3&5.3,HEURISTIC_SCORES,nan,none,0.99,generic-paired-ris-neonatal1.3&5.3_HEURISTIC_SCORES_nan_none_0.99.csv,996
7795,generic-paired-ris-neonatal1.3&5.3,IPP,0.8,none,0.8,generic-paired-ris-neonatal1.3&5.3_IPP_0.8_none_0.8.csv,1245
7796,generic-paired-ris-neonatal1.3&5.3,IPP,0.8,none,0.9,generic-paired-ris-neonatal1.3&5.3_IPP_0.8_none_0.9.csv,1245
7797,generic-paired-ris-neonatal1.3&5.3,IPP,0.8,none,0.95,generic-paired-ris-neonatal1.3&5.3_IPP_0.8_none_0.95.csv,1245
7798,generic-paired-ris-neonatal1.3&5.3,IPP,0.8,none,0.99,generic-paired-ris-neonatal1.3&5.3_IPP_0.8_none_0.99.csv,1245
7799,generic-paired-ris-neonatal1.3&5.3,IPP,0.95,none,0.8,generic-paired-ris-neonatal1.3&5.3_IPP_0.95_none_0.8.csv,1245
7800,generic-paired-ris-neonatal1.3&5.3,IPP,0.95,none,0.9,generic-paired-ris-neonatal1.3&5.3_IPP_0.95_none_0.9.csv,1245
7801,generic-paired-ris-neonatal1.3&5.3,IPP,0.95,none,0.95,generic-paired-ris-neonatal1.3&5.3_IPP_0.95_none_0.95.csv,1245
7802,generic-paired-ris-neonatal1.3&5.3,IPP,0.95,none,0.99,generic-paired-ris-neonatal1.3&5.3_IPP_0.95_none_0.99.csv,1245
7803,generic-paired-ris-neonatal1.3&5.3,IPP,0.99,none,0.8,generic-paired-ris-neonatal1.3&5.3_IPP_0.99_none_0.8.csv,1245
7804,generic-paired-ris-neonatal1.3&5.3,IPP,0.99,none,0.9,generic-paired-ris-neonatal1.3&5.3_IPP_0.99_none_0.9.csv,1245
7805,generic-paired-ris-neonatal1.3&5.3,IPP,0.99,none,0.95,generic-paired-ris-neonatal1.3&5.3_IPP_0.99_none_0.95.csv,1245
7806,generic-paired-ris-neonatal1.3&5.3,IPP,0.99,none,0.99,generic-paired-ris-neonatal1.3&5.3_IPP_0.99_none_0.99.csv,1245
7807,generic-paired-ris-neonatal1.3&5.3,IPP,0.9,none,0.8,generic-paired-ris-neonatal1.3&5.3_IPP_0.9_none_0.8.csv,1245
7808,generic-paired-ris-neonatal1.3&5.3,IPP,0.9,none,0.9,generic-paired-ris-neonatal1.3&5.3_IPP_0.9_none_0.9.csv,1245
7809,generic-paired-ris-neonatal1.3&5.3,IPP,0.9,none,0.95,generic-paired-ris-neonatal1.3&5.3_IPP_0.9_none_0.95.csv,1245
7810,generic-paired-ris-neonatal1.3&5.3,IPP,0.9,none,0.99,generic-paired-ris-neonatal1.3&5.3_IPP_0.9_none_0.99.csv,1245
7811,generic-paired-ris-neonatal1.3&5.3,KNEE,nan,nan,nan,generic-paired-ris-neonatal1.3&5.3_KNEE_nan_nan_nan.csv,1008
7812,generic-paired-ris-neonatal1.3&5.3,KNEE,nan,none,nan,generic-paired-ris-neonatal1.3&5.3_KNEE_nan_none_nan.csv,8964
7813,generic-paired-ris-neonatal1.3&5.3,METHOD2399,nan,nan,nan,generic-paired-ris-neonatal1.3&5.3_METHOD2399_nan_nan_nan.csv,252
7814,generic-paired-ris-neonatal1.3&5.3,QUANT_CI,nan,none,0.8,generic-paired-ris-neonatal1.3&5.3_QUANT_CI_nan_none_0.8.csv,747
7815,generic-paired-ris-neonatal1.3&5.3,QUANT_CI,nan,none,0.9,generic-paired-ris-neonatal1.3&5.3_QUANT_CI_nan_none_0.9.csv,747
7816,generic-paired-ris-neonatal1.3&5.3,QUANT_CI,nan,none,0.95,generic-paired-ris-neonatal1.3&5.3_QUANT_CI_nan_none_0.95.csv,747
7817,generic-paired-ris-neonatal1.3&5.3,QUANT_CI,nan,none,0.99,generic-paired-ris-neonatal1.3&5.3_QUANT_CI_nan_none_0.99.csv,747
7818,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,0.9,0.8,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_0.9_0.8.csv,747
7819,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,0.9,0.9,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_0.9_0.9.csv,747
7820,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,0.9,0.95,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_0.9_0.95.csv,747
7821,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,0.9,0.99,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_0.9_0.99.csv,747
7822,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.05,0.8,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.05_0.8.csv,747
7823,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.05,0.9,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.05_0.9.csv,747
7824,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.05,0.95,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.05_0.95.csv,747
7825,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.05,0.99,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.05_0.99.csv,747
7826,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.0,0.8,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.0_0.8.csv,747
7827,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.0,0.9,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.0_0.9.csv,747
7828,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.0,0.95,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.0_0.95.csv,747
7829,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.0,0.99,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.0_0.99.csv,747
7830,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.1,0.8,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.1_0.8.csv,747
7831,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.1,0.9,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.1_0.9.csv,747
7832,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.1,0.95,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.1_0.95.csv,747
7833,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.1,0.99,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.1_0.99.csv,747
7834,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.2,0.8,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.2_0.8.csv,747
7835,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.2,0.9,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.2_0.9.csv,747
7836,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.2,0.95,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.2_0.95.csv,747
7837,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.2,0.99,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.2_0.99.csv,747
7838,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.3,0.8,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.3_0.8.csv,747
7839,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.3,0.9,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.3_0.9.csv,747
7840,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.3,0.95,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.3_0.95.csv,747
7841,generic-paired-ris-neonatal1.3&5.3,S-CAL,nan,1.3,0.99,generic-paired-ris-neonatal1.3&5.3_S-CAL_nan_1.3_0.99.csv,747
7842,generic-paired-ris-neonatal1.3&5.3,TM_QBCB,0.8,none,0.8,generic-paired-ris-neonatal1.3&5.3_TM_QBCB_0.8_none_0.8.csv,415
7843,generic-paired-ris-neonatal1.3&5.3,TM_QBCB,0.8,none,0.9,generic-paired-ris-neonatal1.3&5.3_TM_QBCB_0.8_none_0.9.csv,415
7844,generic-paired-ris-neonatal1.3&5.3,TM_QBCB,0.8,none,0.95,generic-paired-ris-neonatal1.3&5.3_TM_QBCB_0.8_none_0.95.csv,415
7845,generic-paired-ris-neonatal1.3&5.3,TM_QBCB,0.8,none,0.99,generic-paired-ris-neonatal1.3&5.3_TM_QBCB_0.8_none_0.99.csv,415
7846,generic-paired-ris-neonatal1.3&5.3,TM_QBCB,0.95,none,0.8,generic-paired-ris-neonatal1.3&5.3_TM_QBCB_0.95_none_0.8.csv,415
7847,generic-paired-ris-neonatal1.3&5.3,TM_QBCB,0.95,none,0.9,generic-paired-ris-neonatal1.3&5.3_TM_QBCB_0.95_none_0.9.csv,415
7848,generic-paired-ris-neonatal1.3&5.3,TM_QBCB,0.95,none,0.95,generic-paired-ris-neonatal1.3&5.3_TM_QBCB_0.95_none_0.95.csv,415
7849,generic-paired-ris-neonatal1.3&5.3,TM_QBCB,0.95,none,0.99,generic-paired-ris-neonatal1.3&5.3_TM_QBCB_0.95_none_0.99.csv,415
7850,generic-paired-ris-neonatal1.3&5.3,TM_QBCB,0.99,none,0.8,generic-paired-ris-neonatal1.3&5.3_TM_QBCB_0.99_none_0.8.csv,415
7851,generic-paired-ris-neonatal1.3&5.3,TM_QBCB,0.99,none,0.9,generic-paired-ris-neonatal1.3&5.3_TM_QBCB_0.99_none_0.9.csv,415
7852,generic-paired-ris-neonatal1.3&5.3,TM_QBCB,0.99,none,0.95,generic-paired-ris-neonatal1.3&5.3_TM_QBCB_0.99_none_0.95.csv,415
7853,generic-paired-ris-neonatal1.3&5.3,TM_QBCB,0.99,none,0.99,generic-paired-ris-neonatal1.3&5.3_TM_QBCB_0.99_none_0.99.csv,415
7854,generic-paired-ris-neonatal1.3&5.3,TM_QBCB,0.9,none,0.8,generic-paired-ris-neonatal1.3&5.3_TM_QBCB_0.9_none_0.8.csv,415
7855,generic-paired-ris-neonatal1.3&5.3,TM_QBCB,0.9,none,0.9,generic-paired-ris-neonatal1.3&5.3_TM_QBCB_0.9_none_0.9.csv,415
7856,generic-paired-ris-neonatal1.3&5.3,TM_QBCB,0.9,none,0.95,generic-paired-ris-neonatal1.3&5.3_TM_QBCB_0.9_none_0.95.csv,415
7857,generic-paired-ris-neonatal1.3&5.3,TM_QBCB,0.9,none,0.99,generic-paired-ris-neonatal1.3&5.3_TM_QBCB_0.9_none_0.99.csv,415
7858,generic-paired-ris-neonatal5.1&5.2,ALISON,0.8,none,0.8,generic-paired-ris-neonatal5.1&5.2_ALISON_0.8_none_0.8.csv,936
7859,generic-paired-ris-neonatal5.1&5.2,ALISON,0.8,none,0.9,generic-paired-ris-neonatal5.1&5.2_ALISON_0.8_none_0.9.csv,936
7860,generic-paired-ris-neonatal5.1&5.2,ALISON,0.8,none,0.95,generic-paired-ris-neonatal5.1&5.2_ALISON_0.8_none_0.95.csv,936
7861,generic-paired-ris-neonatal5.1&5.2,ALISON,0.8,none,0.99,generic-paired-ris-neonatal5.1&5.2_ALISON_0.8_none_0.99.csv,936
7862,generic-paired-ris-neonatal5.1&5.2,ALISON,0.95,none,0.8,generic-paired-ris-neonatal5.1&5.2_ALISON_0.95_none_0.8.csv,936
7863,generic-paired-ris-neonatal5.1&5.2,ALISON,0.95,none,0.9,generic-paired-ris-neonatal5.1&5.2_ALISON_0.95_none_0.9.csv,936
7864,generic-paired-ris-neonatal5.1&5.2,ALISON,0.95,none,0.95,generic-paired-ris-neonatal5.1&5.2_ALISON_0.95_none_0.95.csv,936
7865,generic-paired-ris-neonatal5.1&5.2,ALISON,0.95,none,0.99,generic-paired-ris-neonatal5.1&5.2_ALISON_0.95_none_0.99.csv,936
7866,generic-paired-ris-neonatal5.1&5.2,APRIORI,nan,none,0.8,generic-paired-ris-neonatal5.1&5.2_APRIORI_nan_none_0.8.csv,5604
7867,generic-paired-ris-neonatal5.1&5.2,APRIORI,nan,none,0.9,generic-paired-ris-neonatal5.1&5.2_APRIORI_nan_none_0.9.csv,5604
7868,generic-paired-ris-neonatal5.1&5.2,APRIORI,nan,none,0.95,generic-paired-ris-neonatal5.1&5.2_APRIORI_nan_none_0.95.csv,5604
7869,generic-paired-ris-neonatal5.1&5.2,APRIORI,nan,none,0.99,generic-paired-ris-neonatal5.1&5.2_APRIORI_nan_none_0.99.csv,5604
7870,generic-paired-ris-neonatal5.1&5.2,BATCHPRECISION,nan,none,nan,generic-paired-ris-neonatal5.1&5.2_BATCHPRECISION_nan_none_nan.csv,12609
7871,generic-paired-ris-neonatal5.1&5.2,CURVE_FITTING,0.8,none,0.8,generic-paired-ris-neonatal5.1&5.2_CURVE_FITTING_0.8_none_0.8.csv,4670
7872,generic-paired-ris-neonatal5.1&5.2,CURVE_FITTING,0.8,none,0.9,generic-paired-ris-neonatal5.1&5.2_CURVE_FITTING_0.8_none_0.9.csv,4670
7873,generic-paired-ris-neonatal5.1&5.2,CURVE_FITTING,0.8,none,0.95,generic-paired-ris-neonatal5.1&5.2_CURVE_FITTING_0.8_none_0.95.csv,4670
7874,generic-paired-ris-neonatal5.1&5.2,CURVE_FITTING,0.8,none,0.99,generic-paired-ris-neonatal5.1&5.2_CURVE_FITTING_0.8_none_0.99.csv,4670
7875,generic-paired-ris-neonatal5.1&5.2,CURVE_FITTING,0.95,none,0.8,generic-paired-ris-neonatal5.1&5.2_CURVE_FITTING_0.95_none_0.8.csv,4670
7876,generic-paired-ris-neonatal5.1&5.2,CURVE_FITTING,0.95,none,0.9,generic-paired-ris-neonatal5.1&5.2_CURVE_FITTING_0.95_none_0.9.csv,4670
7877,generic-paired-ris-neonatal5.1&5.2,CURVE_FITTING,0.95,none,0.95,generic-paired-ris-neonatal5.1&5.2_CURVE_FITTING_0.95_none_0.95.csv,4670
7878,generic-paired-ris-neonatal5.1&5.2,CURVE_FITTING,0.95,none,0.99,generic-paired-ris-neonatal5.1&5.2_CURVE_FITTING_0.95_none_0.99.csv,4670
7879,generic-paired-ris-neonatal5.1&5.2,CURVE_FITTING,0.99,none,0.8,generic-paired-ris-neonatal5.1&5.2_CURVE_FITTING_0.99_none_0.8.csv,4670
7880,generic-paired-ris-neonatal5.1&5.2,CURVE_FITTING,0.99,none,0.9,generic-paired-ris-neonatal5.1&5.2_CURVE_FITTING_0.99_none_0.9.csv,4670
7881,generic-paired-ris-neonatal5.1&5.2,CURVE_FITTING,0.99,none,0.95,generic-paired-ris-neonatal5.1&5.2_CURVE_FITTING_0.99_none_0.95.csv,4670
7882,generic-paired-ris-neonatal5.1&5.2,CURVE_FITTING,0.99,none,0.99,generic-paired-ris-neonatal5.1&5.2_CURVE_FITTING_0.99_none_0.99.csv,4670
7883,generic-paired-ris-neonatal5.1&5.2,CURVE_FITTING,0.9,none,0.8,generic-paired-ris-neonatal5.1&5.2_CURVE_FITTING_0.9_none_0.8.csv,4670
7884,generic-paired-ris-neonatal5.1&5.2,CURVE_FITTING,0.9,none,0.9,generic-paired-ris-neonatal5.1&5.2_CURVE_FITTING_0.9_none_0.9.csv,4670
7885,generic-paired-ris-neonatal5.1&5.2,CURVE_FITTING,0.9,none,0.95,generic-paired-ris-neonatal5.1&5.2_CURVE_FITTING_0.9_none_0.95.csv,4670
